label,word,position,near_word_1_axes,near_word_1_word,near_word_1_dist,near_word_2_axes,near_word_2_word,near_word_2_dist,near_word_3_axes,near_word_3_word,near_word_3_dist,near_word_4_axes,near_word_4_word,near_word_4_dist,near_word_5_axes,near_word_5_word,near_word_5_dist,page_size,page_number
irrelevant,Amount,"(481.840087890625, 423.1022033691406, 533.1591796875, 437.0447082519531)","(483.05230712890625, 458.3821716308594, 533.4234619140625, 472.3246765136719)",$1728.00,49.908833303060696,"(483.05230712890625, 496.06219482421875, 526.7216796875, 510.00469970703125)",$216.00,103.38874014118657,"(483.05230712890625, 533.9822387695312, 526.7216796875, 547.9247436523438)",$786.00,156.94481636076873,"(369.4399108886719, 458.3821716308594, 415.6226501464844, 472.3246765136719)",$864.00,170.11169238977135,"(479.9201354980469, 299.69671630859375, 506.6171875, 313.10296630859375)",2019,176.91419727957438,"(595.0, 842.0)",0
relevant,1,"(80.057373046875, 458.3821716308594, 86.99815368652344, 472.3246765136719)","(74.3200454711914, 423.1022033691406, 104.54401397705078, 437.0447082519531)",Item,53.198932904158596,"(80.057373046875, 496.06219482421875, 86.99815368652344, 510.00469970703125)",2,53.287599830581605,"(80.057373046875, 533.9822387695312, 86.99815368652344, 547.9247436523438)",3,106.91464026382631,"(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)",trending,124.84925625854778,"(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,154.643375142403,"(595.0, 842.0)",0
relevant,Customizable,"(152.86573791503906, 458.3821716308594, 228.57508850097656, 472.3246765136719)","(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)",trending,43.22304648009287,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,47.16744394919911,"(151.919921875, 423.1022033691406, 226.39938354492188, 437.0447082519531)",Description,49.949780591441645,"(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,55.632818501463795,"(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)",functionalities,74.30122958661443,"(595.0, 842.0)",0
relevant,upward-,"(232.06260681152344, 458.3821716308594, 277.2181091308594, 472.3246765136719)","(216.07693481445312, 496.06219482421875, 273.7444763183594, 510.00469970703125)",secondary,55.74204992479372,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,58.656839304320215,"(152.86573791503906, 458.3821716308594, 228.57508850097656, 472.3246765136719)",Customizable,92.9423880638223,"(151.919921875, 423.1022033691406, 226.39938354492188, 437.0447082519531)",Description,107.21354923753547,"(239.0139923095703, 533.9822387695312, 298.72021484375, 547.9247436523438)",maximized,109.27672493799479,"(595.0, 842.0)",0
relevant,trending,"(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)","(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,39.9324022523247,"(152.86573791503906, 458.3821716308594, 228.57508850097656, 472.3246765136719)",Customizable,43.22304648009287,"(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)",functionalities,61.43630654019672,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,66.87075170753172,"(151.919921875, 423.1022033691406, 226.39938354492188, 437.0447082519531)",Description,78.86115803627034,"(595.0, 842.0)",0
relevant,alliance,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)","(152.86573791503906, 458.3821716308594, 228.57508850097656, 472.3246765136719)",Customizable,47.16744394919911,"(216.07693481445312, 496.06219482421875, 273.7444763183594, 510.00469970703125)",secondary,53.84463766060008,"(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,58.45905301316026,"(232.06260681152344, 458.3821716308594, 277.2181091308594, 472.3246765136719)",upward-,58.656839304320215,"(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)",trending,66.87075170753172,"(595.0, 842.0)",0
relevant,$864.00,"(369.4399108886719, 458.3821716308594, 415.6226501464844, 472.3246765136719)","(366.73992919921875, 423.1022033691406, 398.3514404296875, 437.0447082519531)",Price,52.86716284519839,"(369.4399108886719, 496.06219482421875, 415.6226501464844, 510.00469970703125)",$108.00,53.287599830581605,"(369.4399108886719, 533.9822387695312, 415.6226501464844, 547.9247436523438)",$393.00,106.91464026382631,"(483.05230712890625, 458.3821716308594, 533.4234619140625, 472.3246765136719)",$1728.00,163.6606483934009,"(483.05230712890625, 496.06219482421875, 526.7216796875, 510.00469970703125)",$216.00,167.60172803437226,"(595.0, 842.0)",0
relevant,$1728.00,"(483.05230712890625, 458.3821716308594, 533.4234619140625, 472.3246765136719)","(481.840087890625, 423.1022033691406, 533.1591796875, 437.0447082519531)",Amount,49.908833303060696,"(483.05230712890625, 496.06219482421875, 526.7216796875, 510.00469970703125)",$216.00,53.70737547782865,"(483.05230712890625, 533.9822387695312, 526.7216796875, 547.9247436523438)",$786.00,107.12447987157584,"(369.4399108886719, 458.3821716308594, 415.6226501464844, 472.3246765136719)",$864.00,163.6606483934009,"(369.4399108886719, 496.06219482421875, 415.6226501464844, 510.00469970703125)",$108.00,172.1173324457842,"(595.0, 842.0)",0
relevant,2,"(80.057373046875, 496.06219482421875, 86.99815368652344, 510.00469970703125)","(80.057373046875, 458.3821716308594, 86.99815368652344, 472.3246765136719)",1,53.287599830581605,"(80.057373046875, 533.9822387695312, 86.99815368652344, 547.9247436523438)",3,53.6270404332447,"(74.3200454711914, 423.1022033691406, 104.54401397705078, 437.0447082519531)",Item,104.81934386026059,"(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)",trending,127.50110614574866,"(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,145.17232924951566,"(595.0, 842.0)",0
relevant,Ergonomic,"(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)","(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)",functionalities,23.350567886192326,"(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)",trending,39.9324022523247,"(152.86573791503906, 458.3821716308594, 228.57508850097656, 472.3246765136719)",Customizable,55.632818501463795,"(152.86573791503906, 533.9822387695312, 235.5339813232422, 547.9247436523438)",De-engineered,58.3281208912731,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,58.45905301316026,"(595.0, 842.0)",0
relevant,secondary,"(216.07693481445312, 496.06219482421875, 273.7444763183594, 510.00469970703125)","(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,53.84463766060008,"(232.06260681152344, 458.3821716308594, 277.2181091308594, 472.3246765136719)",upward-,55.74204992479372,"(239.0139923095703, 533.9822387695312, 298.72021484375, 547.9247436523438)",maximized,63.44884228299091,"(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,87.95007696400798,"(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)",functionalities,89.7170316386878,"(595.0, 842.0)",0
relevant,functionalities,"(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)","(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,23.350567886192326,"(152.86573791503906, 533.9822387695312, 235.5339813232422, 547.9247436523438)",De-engineered,36.70171935298363,"(145.919921875, 548.3822631835938, 193.1442413330078, 562.3247680664062)",flexibility,60.73890844157951,"(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)",trending,61.43630654019672,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,73.7628862579155,"(595.0, 842.0)",0
relevant,$108.00,"(369.4399108886719, 496.06219482421875, 415.6226501464844, 510.00469970703125)","(369.4399108886719, 458.3821716308594, 415.6226501464844, 472.3246765136719)",$864.00,53.287599830581605,"(369.4399108886719, 533.9822387695312, 415.6226501464844, 547.9247436523438)",$393.00,53.6270404332447,"(366.73992919921875, 423.1022033691406, 398.3514404296875, 437.0447082519531)",Price,104.65135112579821,"(357.2999267578125, 585.761474609375, 407.9809265136719, 607.4796142578125)",Total,133.2407404491421,"(483.05230712890625, 496.06219482421875, 526.7216796875, 510.00469970703125)",$216.00,158.90491164342114,"(595.0, 842.0)",0
relevant,$216.00,"(483.05230712890625, 496.06219482421875, 526.7216796875, 510.00469970703125)","(483.05230712890625, 533.9822387695312, 526.7216796875, 547.9247436523438)",$786.00,53.6270404332447,"(483.05230712890625, 458.3821716308594, 533.4234619140625, 472.3246765136719)",$1728.00,53.70737547782865,"(481.840087890625, 423.1022033691406, 533.1591796875, 437.0447082519531)",Amount,103.38874014118657,"(478.1001281738281, 589.0886840820312, 539.9755249023438, 607.5892944335938)",$2730.0,135.561312036154,"(369.4399108886719, 496.06219482421875, 415.6226501464844, 510.00469970703125)",$108.00,158.90491164342114,"(595.0, 842.0)",0
relevant,3,"(80.057373046875, 533.9822387695312, 86.99815368652344, 547.9247436523438)","(80.057373046875, 496.06219482421875, 86.99815368652344, 510.00469970703125)",2,53.6270404332447,"(80.057373046875, 458.3821716308594, 86.99815368652344, 472.3246765136719)",1,106.91464026382631,"(145.919921875, 548.3822631835938, 193.1442413330078, 562.3247680664062)",flexibility,126.56851372692769,"(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)",trending,150.5440328975193,"(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)",functionalities,153.5546775841461,"(595.0, 842.0)",0
relevant,De-engineered,"(152.86573791503906, 533.9822387695312, 235.5339813232422, 547.9247436523438)","(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)",functionalities,36.70171935298363,"(145.919921875, 548.3822631835938, 193.1442413330078, 562.3247680664062)",flexibility,47.5379408804476,"(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,58.3281208912731,"(216.07693481445312, 496.06219482421875, 273.7444763183594, 510.00469970703125)",secondary,91.27736196263142,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,96.08668033185728,"(595.0, 842.0)",0
relevant,maximized,"(239.0139923095703, 533.9822387695312, 298.72021484375, 547.9247436523438)","(216.07693481445312, 496.06219482421875, 273.7444763183594, 510.00469970703125)",secondary,63.44884228299091,"(152.86573791503906, 533.9822387695312, 235.5339813232422, 547.9247436523438)",De-engineered,106.83642563158418,"(232.06260681152344, 458.3821716308594, 277.2181091308594, 472.3246765136719)",upward-,109.27672493799479,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,115.23824990253895,"(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)",functionalities,125.34198632523375,"(595.0, 842.0)",0
relevant,flexibility,"(145.919921875, 548.3822631835938, 193.1442413330078, 562.3247680664062)","(152.86573791503906, 533.9822387695312, 235.5339813232422, 547.9247436523438)",De-engineered,47.5379408804476,"(145.919921875, 510.4621887207031, 221.66358947753906, 524.4047241210938)",functionalities,60.73890844157951,"(152.86573791503906, 496.06219482421875, 212.592529296875, 510.00469970703125)",Ergonomic,76.8196548511311,"(145.919921875, 472.7821960449219, 191.0882110595703, 486.7247009277344)",trending,106.93440776115366,"(194.5757293701172, 472.7821960449219, 236.96096801757812, 486.7247009277344)",alliance,125.37158148119384,"(595.0, 842.0)",0
relevant,$393.00,"(369.4399108886719, 533.9822387695312, 415.6226501464844, 547.9247436523438)","(369.4399108886719, 496.06219482421875, 415.6226501464844, 510.00469970703125)",$108.00,53.6270404332447,"(357.2999267578125, 585.761474609375, 407.9809265136719, 607.4796142578125)",Total,80.21001827558754,"(369.4399108886719, 458.3821716308594, 415.6226501464844, 472.3246765136719)",$864.00,106.91464026382631,"(366.73992919921875, 423.1022033691406, 398.3514404296875, 437.0447082519531)",Price,157.7794317615218,"(483.05230712890625, 533.9822387695312, 526.7216796875, 547.9247436523438)",$786.00,158.90491164342114,"(595.0, 842.0)",0
relevant,$786.00,"(483.05230712890625, 533.9822387695312, 526.7216796875, 547.9247436523438)","(483.05230712890625, 496.06219482421875, 526.7216796875, 510.00469970703125)",$216.00,53.6270404332447,"(478.1001281738281, 589.0886840820312, 539.9755249023438, 607.5892944335938)",$2730.0,82.44250981314232,"(483.05230712890625, 458.3821716308594, 533.4234619140625, 472.3246765136719)",$1728.00,107.12447987157584,"(481.840087890625, 423.1022033691406, 533.1591796875, 437.0447082519531)",Amount,156.94481636076873,"(369.4399108886719, 533.9822387695312, 415.6226501464844, 547.9247436523438)",$393.00,158.90491164342114,"(595.0, 842.0)",0
irrelevant,Total,"(357.2999267578125, 585.761474609375, 407.9809265136719, 607.4796142578125)","(369.4399108886719, 533.9822387695312, 415.6226501464844, 547.9247436523438)",$393.00,80.21001827558754,"(369.4399108886719, 496.06219482421875, 415.6226501464844, 510.00469970703125)",$108.00,133.2407404491421,"(478.1001281738281, 589.0886840820312, 539.9755249023438, 607.5892944335938)",$2730.0,178.95905961574735,"(239.0139923095703, 533.9822387695312, 298.72021484375, 547.9247436523438)",maximized,179.3246700259168,"(369.4399108886719, 458.3821716308594, 415.6226501464844, 472.3246765136719)",$864.00,186.2743116446624,"(595.0, 842.0)",0
irrelevant,$2730.0,"(478.1001281738281, 589.0886840820312, 539.9755249023438, 607.5892944335938)","(483.05230712890625, 533.9822387695312, 526.7216796875, 547.9247436523438)",$786.00,82.44250981314232,"(483.05230712890625, 496.06219482421875, 526.7216796875, 510.00469970703125)",$216.00,135.561312036154,"(357.2999267578125, 585.761474609375, 407.9809265136719, 607.4796142578125)",Total,178.95905961574735,"(369.4399108886719, 533.9822387695312, 415.6226501464844, 547.9247436523438)",$393.00,184.03059315073602,"(483.05230712890625, 458.3821716308594, 533.4234619140625, 472.3246765136719)",$1728.00,188.27682508470426,"(595.0, 842.0)",0
relevant,Bank,"(78.95995330810547, 665.4567260742188, 109.724365234375, 678.8629760742188)","(78.95994567871094, 687.2967529296875, 108.3041763305664, 700.7030029296875)",Bank,30.91909576002752,"(113.28496551513672, 665.4567260742188, 151.77256774902344, 678.8629760742188)",Name:,54.2794417595256,"(111.63834381103516, 687.2967529296875, 163.63442993164062, 700.7030029296875)",Account:,70.20075375393432,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,145.11022234066064,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,147.91572823650898,"(595.0, 842.0)",0
relevant,Bank,"(78.95995330810547, 665.4567260742188, 109.724365234375, 678.8629760742188)","(78.95995330810547, 665.4567260742188, 109.724365234375, 678.8629760742188)",Bank,30.91909576002752,"(113.28496551513672, 665.4567260742188, 151.77256774902344, 678.8629760742188)",Name:,63.41672953861942,"(111.63834381103516, 687.2967529296875, 163.63442993164062, 700.7030029296875)",Account:,64.25974375963445,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,145.64273508076465,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,149.3302713887857,,
relevant,Bank,"(78.95995330810547, 665.4567260742188, 109.724365234375, 678.8629760742188)","(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,30.89342275512654,"(213.94639587402344, 665.4567260742188, 223.9547882080078, 678.8629760742188)",of,33.46136771499466,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,52.147212679238244,"(227.2880096435547, 665.4567260742188, 271.29864501953125, 678.8629760742188)",America,74.97491188644564,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,89.96054959334802,,
irrelevant,Name:,"(113.28496551513672, 665.4567260742188, 151.77256774902344, 678.8629760742188)","(111.63834381103516, 687.2967529296875, 163.63442993164062, 700.7030029296875)",Account:,33.126857435787876,"(78.95995330810547, 665.4567260742188, 109.724365234375, 678.8629760742188)",Bank,54.2794417595256,"(78.95994567871094, 687.2967529296875, 108.3041763305664, 700.7030029296875)",Bank,63.41672953861942,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,91.42581102602229,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,96.10365319200649,"(595.0, 842.0)",0
relevant,Bank,"(78.95994567871094, 687.2967529296875, 108.3041763305664, 700.7030029296875)","(78.95994567871094, 687.2967529296875, 108.3041763305664, 700.7030029296875)",Bank,30.91909576002752,"(113.28496551513672, 665.4567260742188, 151.77256774902344, 678.8629760742188)",Name:,54.2794417595256,"(111.63834381103516, 687.2967529296875, 163.63442993164062, 700.7030029296875)",Account:,70.20075375393432,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,145.11022234066064,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,147.91572823650898,,
relevant,Bank,"(78.95994567871094, 687.2967529296875, 108.3041763305664, 700.7030029296875)","(78.95995330810547, 665.4567260742188, 109.724365234375, 678.8629760742188)",Bank,30.91909576002752,"(113.28496551513672, 665.4567260742188, 151.77256774902344, 678.8629760742188)",Name:,63.41672953861942,"(111.63834381103516, 687.2967529296875, 163.63442993164062, 700.7030029296875)",Account:,64.25974375963445,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,145.64273508076465,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,149.3302713887857,"(595.0, 842.0)",0
relevant,Bank,"(78.95994567871094, 687.2967529296875, 108.3041763305664, 700.7030029296875)","(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,30.89342275512654,"(213.94639587402344, 665.4567260742188, 223.9547882080078, 678.8629760742188)",of,33.46136771499466,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,52.147212679238244,"(227.2880096435547, 665.4567260742188, 271.29864501953125, 678.8629760742188)",America,74.97491188644564,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,89.96054959334802,,
irrelevant,Account:,"(111.63834381103516, 687.2967529296875, 163.63442993164062, 700.7030029296875)","(113.28496551513672, 665.4567260742188, 151.77256774902344, 678.8629760742188)",Name:,33.126857435787876,"(78.95994567871094, 687.2967529296875, 108.3041763305664, 700.7030029296875)",Bank,64.25974375963445,"(78.95995330810547, 665.4567260742188, 109.724365234375, 678.8629760742188)",Bank,70.20075375393432,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,85.29622750749604,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,91.05274940303829,"(595.0, 842.0)",0
relevant,Bank,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)","(78.95994567871094, 687.2967529296875, 108.3041763305664, 700.7030029296875)",Bank,30.91909576002752,"(113.28496551513672, 665.4567260742188, 151.77256774902344, 678.8629760742188)",Name:,54.2794417595256,"(111.63834381103516, 687.2967529296875, 163.63442993164062, 700.7030029296875)",Account:,70.20075375393432,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,145.11022234066064,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,147.91572823650898,,
relevant,Bank,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)","(78.95995330810547, 665.4567260742188, 109.724365234375, 678.8629760742188)",Bank,30.91909576002752,"(113.28496551513672, 665.4567260742188, 151.77256774902344, 678.8629760742188)",Name:,63.41672953861942,"(111.63834381103516, 687.2967529296875, 163.63442993164062, 700.7030029296875)",Account:,64.25974375963445,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,145.64273508076465,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,149.3302713887857,,
relevant,Bank,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)","(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,30.89342275512654,"(213.94639587402344, 665.4567260742188, 223.9547882080078, 678.8629760742188)",of,33.46136771499466,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,52.147212679238244,"(227.2880096435547, 665.4567260742188, 271.29864501953125, 678.8629760742188)",America,74.97491188644564,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,89.96054959334802,"(595.0, 842.0)",0
relevant,of,"(213.94639587402344, 665.4567260742188, 223.9547882080078, 678.8629760742188)","(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,33.46136771499466,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,34.80835630859613,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,45.733631370626554,"(227.2880096435547, 665.4567260742188, 271.29864501953125, 678.8629760742188)",America,49.18779763076794,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,62.77195750939568,"(595.0, 842.0)",0
relevant,America,"(227.2880096435547, 665.4567260742188, 271.29864501953125, 678.8629760742188)","(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,34.82807382105855,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,46.149668431649076,"(213.94639587402344, 665.4567260742188, 223.9547882080078, 678.8629760742188)",of,49.18779763076794,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,74.97491188644564,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,81.57960467663787,"(595.0, 842.0)",0
relevant,0123,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)","(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,30.89342275512654,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,42.47730138240725,"(213.94639587402344, 665.4567260742188, 223.9547882080078, 678.8629760742188)",of,45.733631370626554,"(227.2880096435547, 665.4567260742188, 271.29864501953125, 678.8629760742188)",America,81.57960467663787,"(201.144775390625, 746.3948364257812, 206.72337341308594, 757.6561279296875)",If,84.0628532982572,"(595.0, 842.0)",0
relevant,4567,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)","(213.94639587402344, 665.4567260742188, 223.9547882080078, 678.8629760742188)",of,34.80835630859613,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,42.47729059281814,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,42.47730138240725,"(227.2880096435547, 665.4567260742188, 271.29864501953125, 678.8629760742188)",America,46.149668431649076,"(183.260009765625, 665.4567260742188, 210.61279296875, 678.8629760742188)",Bank,52.147212679238244,"(595.0, 842.0)",0
relevant,8901,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)","(227.2880096435547, 665.4567260742188, 271.29864501953125, 678.8629760742188)",America,34.82807382105855,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,42.47729059281814,"(213.94639587402344, 665.4567260742188, 223.9547882080078, 678.8629760742188)",of,62.77195750939568,"(260.09375, 746.3948364257812, 276.2560119628906, 757.6561279296875)",any,83.99984792592457,"(233.23097229003906, 746.3948364257812, 254.95590209960938, 757.6561279296875)",have,84.05635263077907,"(595.0, 842.0)",0
irrelevant,If,"(201.144775390625, 746.3948364257812, 206.72337341308594, 757.6561279296875)","(211.87962341308594, 746.3948364257812, 228.0494842529297, 757.6561279296875)",you,23.875509745733904,"(233.23097229003906, 746.3948364257812, 254.95590209960938, 757.6561279296875)",have,57.930137708832305,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,84.0628532982572,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,89.3910720848365,"(260.09375, 746.3948364257812, 276.2560119628906, 757.6561279296875)",any,91.15793674274623,"(595.0, 842.0)",0
irrelevant,you,"(211.87962341308594, 746.3948364257812, 228.0494842529297, 757.6561279296875)","(201.144775390625, 746.3948364257812, 206.72337341308594, 757.6561279296875)",If,23.875509745733904,"(233.23097229003906, 746.3948364257812, 254.95590209960938, 757.6561279296875)",have,34.34873243957469,"(260.09375, 746.3948364257812, 276.2560119628906, 757.6561279296875)",any,68.1796987114948,"(213.29598999023438, 687.2967529296875, 239.99302673339844, 700.7030029296875)",4567,82.95116769184457,"(183.260009765625, 687.2967529296875, 209.95703125, 700.7030029296875)",0123,88.78435144308959,"(595.0, 842.0)",0
irrelevant,have,"(233.23097229003906, 746.3948364257812, 254.95590209960938, 757.6561279296875)","(260.09375, 746.3948364257812, 276.2560119628906, 757.6561279296875)",any,34.28269981320936,"(211.87962341308594, 746.3948364257812, 228.0494842529297, 757.6561279296875)",you,34.34873243957469,"(201.144775390625, 746.3948364257812, 206.72337341308594, 757.6561279296875)",If,57.930137708832305,"(281.4450988769531, 746.3948364257812, 319.2960205078125, 757.6561279296875)",question,80.40057735688576,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,84.05635263077907,"(595.0, 842.0)",0
irrelevant,any,"(260.09375, 746.3948364257812, 276.2560119628906, 757.6561279296875)","(233.23097229003906, 746.3948364257812, 254.95590209960938, 757.6561279296875)",have,34.28269981320936,"(281.4450988769531, 746.3948364257812, 319.2960205078125, 757.6561279296875)",question,48.04500426071701,"(211.87962341308594, 746.3948364257812, 228.0494842529297, 757.6561279296875)",you,68.1796987114948,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,83.99984792592457,"(237.897705078125, 757.914794921875, 362.81512451171875, 769.1760864257812)",support@reallygreatsite.com,90.83261123031768,"(595.0, 842.0)",0
irrelevant,question,"(281.4450988769531, 746.3948364257812, 319.2960205078125, 757.6561279296875)","(260.09375, 746.3948364257812, 276.2560119628906, 757.6561279296875)",any,48.04500426071701,"(324.4308166503906, 746.3948364257812, 353.9415588378906, 757.6561279296875)",please,55.209467110981365,"(237.897705078125, 757.914794921875, 362.81512451171875, 769.1760864257812)",support@reallygreatsite.com,63.68443143717677,"(233.23097229003906, 746.3948364257812, 254.95590209960938, 757.6561279296875)",have,80.40057735688576,"(243.3319854736328, 687.2967529296875, 270.02899169921875, 700.7030029296875)",8901,103.03441881768468,"(595.0, 842.0)",0
irrelevant,please,"(324.4308166503906, 746.3948364257812, 353.9415588378906, 757.6561279296875)","(359.12689208984375, 746.3948364257812, 391.4013366699219, 757.6561279296875)",contact,51.059304794771364,"(281.4450988769531, 746.3948364257812, 319.2960205078125, 757.6561279296875)",question,55.209467110981365,"(396.59637451171875, 746.3948364257812, 399.39691162109375, 757.6561279296875)",:,85.28808145387109,"(237.897705078125, 757.914794921875, 362.81512451171875, 769.1760864257812)",support@reallygreatsite.com,88.49936979238528,"(260.09375, 746.3948364257812, 276.2560119628906, 757.6561279296875)",any,100.86774676993944,"(595.0, 842.0)",0
irrelevant,contact,"(359.12689208984375, 746.3948364257812, 391.4013366699219, 757.6561279296875)","(396.59637451171875, 746.3948364257812, 399.39691162109375, 757.6561279296875)",:,38.31306998614189,"(324.4308166503906, 746.3948364257812, 353.9415588378906, 757.6561279296875)",please,51.059304794771364,"(281.4450988769531, 746.3948364257812, 319.2960205078125, 757.6561279296875)",question,105.98885609161017,"(237.897705078125, 757.914794921875, 362.81512451171875, 769.1760864257812)",support@reallygreatsite.com,125.61491231768433,"(260.09375, 746.3948364257812, 276.2560119628906, 757.6561279296875)",any,151.87497830147942,"(595.0, 842.0)",0
