label,word,coordinates
relevant,173375,"(508.20001220703125, 411.2571716308594, 553.3148803710938, 426.4592590332031)"
irrelevant,abn,"(156.3800048828125, 42.692962646484375, 176.7711639404297, 56.37800216674805)"
relevant,87506928034,"(179.4499969482422, 42.692962646484375, 240.49490356445312, 56.37800216674805)"
relevant,gonzales,"(156.3800048828125, 54.812957763671875, 201.2299041748047, 68.49800109863281)"
relevant,gonzalez,"(203.998779296875, 54.812957763671875, 246.2590789794922, 68.49800109863281)"
relevant,and,"(249.05783081054688, 54.812957763671875, 265.7408447265625, 68.49800109863281)"
relevant,west,"(268.5097351074219, 54.812957763671875, 291.2683410644531, 68.49800109863281)"
relevant,pty,"(156.3800048828125, 66.69296264648438, 170.73236083984375, 80.37800598144531)"
relevant,ltd,"(173.54107666015625, 66.69296264648438, 187.34564208984375, 80.37800598144531)"
relevant,7835,"(156.3800048828125, 79.19296264648438, 178.49122619628906, 92.87800598144531)"
relevant,paul,"(181.32981872558594, 79.19296264648438, 201.2996368408203, 92.87800598144531)"
relevant,knoll,"(204.1083526611328, 79.19296264648438, 226.32913208007812, 92.87800598144531)"
relevant,suite,"(229.14779663085938, 79.19296264648438, 251.84664916992188, 92.87800598144531)"
relevant,026,"(254.57568359375, 79.19296264648438, 274.00762939453125, 92.87800598144531)"
relevant,stevenburgh,"(156.3800048828125, 91.07296752929688, 215.7515869140625, 104.75801086425781)"
relevant,tn,"(218.48062133789062, 91.07296752929688, 231.77720642089844, 104.75801086425781)"
relevant,11329,"(234.6556396484375, 91.07296752929688, 262.3942565917969, 104.75801086425781)"
irrelevant,wwwflexicarcomau,"(156.3800048828125, 115.24275970458984, 246.1395263671875, 128.72860717773438)"
irrelevant,1300,"(156.3800048828125, 127.12276458740234, 178.49122619628906, 140.60861206054688)"
irrelevant,36,"(181.32981872558594, 127.12276458740234, 192.4053497314453, 140.60861206054688)"
irrelevant,37,"(195.23397827148438, 127.12276458740234, 206.30950927734375, 140.60861206054688)"
irrelevant,80,"(209.1381378173828, 127.12276458740234, 220.2136688232422, 140.60861206054688)"
irrelevant,tax,"(325.989990234375, 38.24280548095703, 353.34539794921875, 60.2197265625)"
irrelevant,invoice,"(356.7099914550781, 38.24280548095703, 411.1973876953125, 60.2197265625)"
irrelevant,invoice,"(42.47999954223633, 176.38995361328125, 73.4939956665039, 188.782958984375)"
irrelevant,number,"(75.74400329589844, 176.38995361328125, 108.73800659179688, 188.782958984375)"
irrelevant,23f950aa5,"(155.77999877929688, 176.38995361328125, 201.0139923095703, 188.782958984375)"
irrelevant,invoice,"(42.47999954223633, 190.78997802734375, 73.4939956665039, 203.1829833984375)"
irrelevant,creation,"(76.02299499511719, 190.78997802734375, 111.03298950195312, 203.1829833984375)"
irrelevant,date,"(113.5619888305664, 190.78997802734375, 131.99398803710938, 203.1829833984375)"
relevant,25081996,"(155.77999877929688, 190.78997802734375, 200.051025390625, 203.1829833984375)"
irrelevant,invoice,"(42.47999954223633, 205.30999755859375, 73.4939956665039, 217.7030029296875)"
irrelevant,period,"(76.02299499511719, 205.30999755859375, 103.48199462890625, 217.7030029296875)"
relevant,07012004,"(155.77999877929688, 205.30999755859375, 200.051025390625, 217.7030029296875)"
irrelevant,customer,"(42.47999954223633, 219.5899658203125, 84.59100341796875, 231.98297119140625)"
irrelevant,reference,"(87.09300231933594, 219.5899658203125, 127.58399200439453, 231.98297119140625)"
relevant,842402,"(155.77999877929688, 219.5899658203125, 185.3839874267578, 231.98297119140625)"
irrelevant,customer,"(189.88999938964844, 219.5899658203125, 231.88397216796875, 231.98297119140625)"
irrelevant,name,"(42.47999954223633, 233.989990234375, 66.05999755859375, 246.38299560546875)"
relevant,alisha,"(155.77999877929688, 233.989990234375, 182.2760009765625, 246.38299560546875)"
relevant,wallace,"(184.59800720214844, 233.989990234375, 217.58900451660156, 246.38299560546875)"
irrelevant,alisha,"(325.989990234375, 173.35276794433594, 364.8973693847656, 191.1986846923828)"
irrelevant,wallace,"(368.50604248046875, 173.35276794433594, 416.928955078125, 191.1986846923828)"
relevant,137,"(325.989990234375, 188.67198181152344, 344.3716125488281, 203.8409423828125)"
relevant,jesse,"(347.44073486328125, 188.67198181152344, 376.2771911621094, 203.8409423828125)"
relevant,avenue,"(379.26904296875, 188.67198181152344, 416.62841796875, 203.8409423828125)"
relevant,suite,"(419.7085876464844, 188.67198181152344, 444.802490234375, 203.8409423828125)"
relevant,990,"(447.6618347167969, 188.67198181152344, 469.1125793457031, 203.8409423828125)"
relevant,cookburgh,"(472.25897216796875, 188.67198181152344, 529.0818481445312, 203.8409423828125)"
relevant,ak,"(532.12890625, 188.67198181152344, 546.8121337890625, 203.8409423828125)"
relevant,35127,"(325.989990234375, 201.27195739746094, 356.60833740234375, 216.44091796875)"
irrelevant,date,"(72.14399719238281, 287.9527893066406, 93.15959930419922, 301.6676940917969)"
irrelevant,amount,"(516.239990234375, 287.9527893066406, 553.3906860351562, 301.6676940917969)"
relevant,04072006,"(42.720001220703125, 309.6229553222656, 91.82279968261719, 323.3079833984375)"
relevant,enhance,"(217.97000122070312, 309.6229553222656, 256.236328125, 323.3079833984375)"
relevant,crossplatform,"(259.0052185058594, 309.6229553222656, 322.36553955078125, 323.3079833984375)"
relevant,roi,"(325.1344299316406, 309.6229553222656, 343.01263427734375, 323.3079833984375)"
relevant,9298,"(523.2000122070312, 310.41497802734375, 550.296142578125, 322.7809753417969)"
relevant,06092009,"(42.720001220703125, 324.2629699707031, 91.82279968261719, 337.947998046875)"
relevant,facilitate,"(217.97000122070312, 324.2629699707031, 254.5530548095703, 337.947998046875)"
relevant,customized,"(257.3219299316406, 324.2629699707031, 307.8092041015625, 337.947998046875)"
relevant,convergence,"(310.6478271484375, 324.2629699707031, 367.8281555175781, 337.947998046875)"
relevant,1799,"(523.2000122070312, 325.05499267578125, 550.296142578125, 337.4209899902344)"
relevant,30101993,"(42.720001220703125, 338.9029846191406, 91.82279968261719, 352.5880126953125)"
relevant,deliver,"(217.97000122070312, 338.9029846191406, 247.32212829589844, 352.5880126953125)"
relevant,scalable,"(250.09100341796875, 338.9029846191406, 286.6939392089844, 352.5880126953125)"
relevant,architectures,"(289.5524597167969, 338.9029846191406, 346.8224792480469, 352.5880126953125)"
relevant,14772,"(518.280029296875, 339.6949768066406, 550.2991943359375, 352.06097412109375)"
relevant,04032004,"(42.720001220703125, 353.6629638671875, 91.82279968261719, 367.3479919433594)"
relevant,aggregate,"(217.97000122070312, 353.6629638671875, 262.8597412109375, 367.3479919433594)"
relevant,opensource,"(265.70831298828125, 353.6629638671875, 321.28961181640625, 367.3479919433594)"
relevant,bandwidth,"(324.0585021972656, 353.6629638671875, 369.6454162597656, 367.3479919433594)"
relevant,13777,"(518.280029296875, 354.4549865722656, 550.2991943359375, 366.82098388671875)"
irrelevant,total,"(351.7900085449219, 395.70196533203125, 376.3319396972656, 410.8709411621094)"
irrelevant,amount,"(378.6700134277344, 395.70196533203125, 415.3338623046875, 410.8709411621094)"
irrelevant,without,"(417.82000732421875, 395.70196533203125, 452.5518493652344, 410.8709411621094)"
irrelevant,gst,"(455.0199890136719, 395.70196533203125, 477.1220703125, 410.8709411621094)"
relevant,55837,"(514.2000122070312, 395.70196533203125, 553.3201293945312, 410.8709411621094)"
irrelevant,good,"(355.2699890136719, 411.6399841308594, 377.2929992675781, 423.82598876953125)"
irrelevant,and,"(379.75, 411.6399841308594, 394.7080078125, 423.82598876953125)"
irrelevant,services,"(397.05999755859375, 411.6399841308594, 430.09002685546875, 423.82598876953125)"
irrelevant,tax,"(432.4599914550781, 411.6399841308594, 444.5110168457031, 423.82598876953125)"
irrelevant,1000,"(446.8599853515625, 411.6399841308594, 476.9560241699219, 423.82598876953125)"
relevant,5584,"(520.3200073242188, 409.761962890625, 553.4453735351562, 424.9309387207031)"
irrelevant,total,"(332.7099914550781, 423.2571716308594, 359.0514831542969, 438.4592590332031)"
irrelevant,amount,"(361.510009765625, 423.2571716308594, 401.1878356933594, 438.4592590332031)"
irrelevant,including,"(403.6600036621094, 423.2571716308594, 452.6556091308594, 438.4592590332031)"
irrelevant,gst,"(455.0199890136719, 423.2571716308594, 477.1220703125, 438.4592590332031)"
relevant,61421,"(514.2000122070312, 423.2571716308594, 553.3201293945312, 438.4592590332031)"
irrelevant,abn,"(156.3800048828125, 42.692962646484375, 176.7711639404297, 56.37800216674805)"
relevant,86050805757,"(179.4499969482422, 42.692962646484375, 240.49490356445312, 56.37800216674805)"
relevant,baldwin,"(156.3800048828125, 54.812957763671875, 194.0686492919922, 68.49800109863281)"
relevant,forbes,"(196.7976837158203, 54.812957763671875, 227.9127197265625, 68.49800109863281)"
relevant,and,"(230.7313995361328, 54.812957763671875, 247.41441345214844, 68.49800109863281)"
relevant,torres,"(250.18328857421875, 54.812957763671875, 279.09716796875, 68.49800109863281)"
relevant,pty,"(281.9158630371094, 54.812957763671875, 296.2582702636719, 68.49800109863281)"
relevant,ltd,"(156.3800048828125, 66.69296264648438, 170.18881225585938, 80.37800598144531)"
relevant,49849,"(156.3800048828125, 79.19296264648438, 184.0987091064453, 92.87800598144531)"
relevant,hines,"(186.86758422851562, 79.19296264648438, 212.32534790039062, 92.87800598144531)"
relevant,forges,"(215.14402770996094, 79.19296264648438, 246.26904296875, 92.87800598144531)"
relevant,apt,"(249.0677947998047, 79.19296264648438, 266.8464050292969, 92.87800598144531)"
relevant,934,"(269.5754699707031, 79.19296264648438, 288.9974670410156, 92.87800598144531)"
relevant,west,"(156.3800048828125, 91.07296752929688, 179.0589141845703, 104.75801086425781)"
relevant,hollyborough,"(181.82778930664062, 91.07296752929688, 243.43040466308594, 104.75801086425781)"
relevant,ca,"(246.28892517089844, 91.07296752929688, 260.12335205078125, 104.75801086425781)"
relevant,81985,"(262.96197509765625, 91.07296752929688, 290.6806335449219, 104.75801086425781)"
irrelevant,wwwflexicarcomau,"(156.3800048828125, 115.24275970458984, 246.1395263671875, 128.72860717773438)"
irrelevant,1300,"(156.3800048828125, 127.12276458740234, 178.49122619628906, 140.60861206054688)"
irrelevant,36,"(181.32981872558594, 127.12276458740234, 192.4053497314453, 140.60861206054688)"
irrelevant,37,"(195.23397827148438, 127.12276458740234, 206.30950927734375, 140.60861206054688)"
irrelevant,80,"(209.1381378173828, 127.12276458740234, 220.2136688232422, 140.60861206054688)"
irrelevant,tax,"(325.989990234375, 38.24280548095703, 353.34539794921875, 60.2197265625)"
irrelevant,invoice,"(356.7099914550781, 38.24280548095703, 411.1973876953125, 60.2197265625)"
irrelevant,invoice,"(42.47999954223633, 176.38995361328125, 73.4939956665039, 188.782958984375)"
irrelevant,number,"(75.74400329589844, 176.38995361328125, 108.73800659179688, 188.782958984375)"
irrelevant,3fcde1a58,"(155.77999877929688, 176.38995361328125, 201.49400329589844, 188.782958984375)"
irrelevant,invoice,"(42.47999954223633, 190.78997802734375, 73.4939956665039, 203.1829833984375)"
irrelevant,creation,"(76.02299499511719, 190.78997802734375, 111.03298950195312, 203.1829833984375)"
irrelevant,date,"(113.5619888305664, 190.78997802734375, 131.99398803710938, 203.1829833984375)"
relevant,05051997,"(155.77999877929688, 190.78997802734375, 200.051025390625, 203.1829833984375)"
irrelevant,invoice,"(42.47999954223633, 205.30999755859375, 73.4939956665039, 217.7030029296875)"
irrelevant,period,"(76.02299499511719, 205.30999755859375, 103.48199462890625, 217.7030029296875)"
relevant,23052021,"(155.77999877929688, 205.30999755859375, 200.051025390625, 217.7030029296875)"
irrelevant,customer,"(42.47999954223633, 219.5899658203125, 84.59100341796875, 231.98297119140625)"
irrelevant,reference,"(87.09300231933594, 219.5899658203125, 127.58399200439453, 231.98297119140625)"
relevant,5361634,"(155.77999877929688, 219.5899658203125, 190.30398559570312, 231.98297119140625)"
irrelevant,customer,"(42.47999954223633, 233.989990234375, 84.59100341796875, 246.38299560546875)"
irrelevant,name,"(87.09300231933594, 233.989990234375, 110.55599975585938, 246.38299560546875)"
relevant,david,"(155.77999877929688, 233.989990234375, 179.89100646972656, 246.38299560546875)"
relevant,horne,"(182.19500732421875, 233.989990234375, 207.7310028076172, 246.38299560546875)"
irrelevant,david,"(325.989990234375, 173.35276794433594, 361.280029296875, 191.1986846923828)"
irrelevant,horne,"(364.8829040527344, 173.35276794433594, 402.4150390625, 191.1986846923828)"
relevant,77737,"(325.989990234375, 188.67198181152344, 356.614990234375, 203.8409423828125)"
relevant,brent,"(359.6841125488281, 188.67198181152344, 386.0697326660156, 203.8409423828125)"
relevant,mountain,"(388.9953308105469, 188.67198181152344, 437.4388732910156, 203.8409423828125)"
relevant,leestad,"(440.4638366699219, 188.67198181152344, 482.647705078125, 203.8409423828125)"
relevant,ms,"(485.6947326660156, 188.67198181152344, 502.287841796875, 203.8409423828125)"
relevant,42953,"(505.23553466796875, 188.67198181152344, 535.8604736328125, 203.8409423828125)"
irrelevant,date,"(72.14399719238281, 287.9527893066406, 93.15959930419922, 301.6676940917969)"
irrelevant,amount,"(516.239990234375, 287.9527893066406, 553.3906860351562, 301.6676940917969)"
relevant,15011995,"(42.720001220703125, 309.6229553222656, 91.82279968261719, 323.3079833984375)"
relevant,evolve,"(217.97000122070312, 309.6229553222656, 246.76437377929688, 323.3079833984375)"
relevant,turnkey,"(249.5332489013672, 309.6229553222656, 285.71759033203125, 323.3079833984375)"
relevant,systems,"(288.516357421875, 309.6229553222656, 325.13934326171875, 323.3079833984375)"
relevant,23356,"(518.280029296875, 310.41497802734375, 550.2991943359375, 322.7809753417969)"
relevant,24092015,"(42.720001220703125, 324.2629699707031, 91.82279968261719, 337.947998046875)"
relevant,utilize,"(217.97000122070312, 324.2629699707031, 243.4078369140625, 337.947998046875)"
relevant,transparent,"(246.1767120361328, 324.2629699707031, 296.74359130859375, 337.947998046875)"
relevant,supplychains,"(299.47265625, 324.2629699707031, 360.72412109375, 337.947998046875)"
relevant,29283,"(518.280029296875, 325.05499267578125, 550.2991943359375, 337.4209899902344)"
irrelevant,total,"(351.7900085449219, 366.4219665527344, 376.3319396972656, 381.5909423828125)"
irrelevant,amount,"(378.6700134277344, 366.4219665527344, 415.3338623046875, 381.5909423828125)"
irrelevant,without,"(417.82000732421875, 366.4219665527344, 452.5518493652344, 381.5909423828125)"
irrelevant,gst,"(455.0199890136719, 366.4219665527344, 477.1220703125, 381.5909423828125)"
relevant,52639,"(514.2000122070312, 366.4219665527344, 553.3201293945312, 381.5909423828125)"
irrelevant,good,"(355.2699890136719, 382.3399658203125, 377.2929992675781, 394.5259704589844)"
irrelevant,and,"(379.75, 382.3399658203125, 394.7080078125, 394.5259704589844)"
irrelevant,services,"(397.05999755859375, 382.3399658203125, 430.09002685546875, 394.5259704589844)"
irrelevant,tax,"(432.4599914550781, 382.3399658203125, 444.5110168457031, 394.5259704589844)"
irrelevant,1000,"(446.8599853515625, 382.3399658203125, 476.9560241699219, 394.5259704589844)"
relevant,5264,"(520.3200073242188, 380.34197998046875, 553.4453735351562, 395.5109558105469)"
irrelevant,total,"(332.7099914550781, 393.837158203125, 359.0514831542969, 409.03924560546875)"
irrelevant,amount,"(361.510009765625, 393.837158203125, 401.1878356933594, 409.03924560546875)"
irrelevant,including,"(403.6600036621094, 393.837158203125, 452.6556091308594, 409.03924560546875)"
irrelevant,gst,"(455.0199890136719, 393.837158203125, 477.1220703125, 409.03924560546875)"
relevant,57903,"(514.2000122070312, 393.837158203125, 553.3201293945312, 409.03924560546875)"
irrelevant,abn,"(156.3800048828125, 42.692962646484375, 176.7711639404297, 56.37800216674805)"
relevant,9817111838,"(179.4499969482422, 42.692962646484375, 234.99697875976562, 56.37800216674805)"
relevant,rodriguezayers,"(156.3800048828125, 54.812957763671875, 230.7177276611328, 68.49800109863281)"
relevant,pty,"(233.5662841796875, 54.812957763671875, 248.0182342529297, 68.49800109863281)"
relevant,ltd,"(250.8269500732422, 54.812957763671875, 264.63153076171875, 68.49800109863281)"
relevant,8379,"(156.3800048828125, 67.17300415039062, 178.49122619628906, 80.85804748535156)"
relevant,clayton,"(181.32981872558594, 67.17300415039062, 215.18385314941406, 80.85804748535156)"
relevant,avenue,"(218.01248168945312, 67.17300415039062, 251.86654663085938, 80.85804748535156)"
relevant,apt,"(254.69517517089844, 67.17300415039062, 272.37420654296875, 80.85804748535156)"
relevant,183,"(275.202880859375, 67.17300415039062, 294.5451965332031, 80.85804748535156)"
relevant,thomaston,"(156.3800048828125, 79.19296264648438, 209.028564453125, 92.87800598144531)"
relevant,oh,"(211.7974395751953, 79.19296264648438, 226.75735473632812, 92.87800598144531)"
relevant,52173,"(229.6357879638672, 79.19296264648438, 257.3744201660156, 92.87800598144531)"
irrelevant,wwwflexicarcomau,"(156.3800048828125, 103.24275970458984, 246.1395263671875, 116.72860717773438)"
irrelevant,1300,"(156.3800048828125, 115.24275970458984, 178.49122619628906, 128.72860717773438)"
irrelevant,36,"(181.32981872558594, 115.24275970458984, 192.4053497314453, 128.72860717773438)"
irrelevant,37,"(195.23397827148438, 115.24275970458984, 206.30950927734375, 128.72860717773438)"
irrelevant,80,"(209.1381378173828, 115.24275970458984, 220.2136688232422, 128.72860717773438)"
irrelevant,tax,"(325.989990234375, 38.24280548095703, 353.34539794921875, 60.2197265625)"
irrelevant,invoice,"(356.7099914550781, 38.24280548095703, 411.1973876953125, 60.2197265625)"
irrelevant,invoice,"(42.47999954223633, 164.50994873046875, 73.4939956665039, 176.9029541015625)"
irrelevant,number,"(75.74400329589844, 164.50994873046875, 108.73800659179688, 176.9029541015625)"
irrelevant,34ebeb8ba,"(155.77999877929688, 164.50994873046875, 204.49400329589844, 176.9029541015625)"
irrelevant,invoice,"(42.47999954223633, 178.90997314453125, 73.4939956665039, 191.302978515625)"
irrelevant,creation,"(76.02299499511719, 178.90997314453125, 111.03298950195312, 191.302978515625)"
irrelevant,date,"(113.5619888305664, 178.90997314453125, 131.99398803710938, 191.302978515625)"
relevant,18082004,"(155.77999877929688, 178.90997314453125, 200.051025390625, 191.302978515625)"
irrelevant,invoice,"(42.47999954223633, 193.30999755859375, 73.4939956665039, 205.7030029296875)"
irrelevant,period,"(76.02299499511719, 193.30999755859375, 103.48199462890625, 205.7030029296875)"
relevant,30122016,"(155.77999877929688, 193.30999755859375, 200.051025390625, 205.7030029296875)"
irrelevant,customer,"(42.47999954223633, 207.7099609375, 84.59100341796875, 220.10296630859375)"
irrelevant,reference,"(87.09300231933594, 207.7099609375, 127.58399200439453, 220.10296630859375)"
relevant,9594626,"(155.77999877929688, 207.7099609375, 190.30398559570312, 220.10296630859375)"
irrelevant,customer,"(42.47999954223633, 222.1099853515625, 84.59100341796875, 234.50299072265625)"
irrelevant,name,"(87.09300231933594, 222.1099853515625, 110.55599975585938, 234.50299072265625)"
relevant,kevin,"(155.77999877929688, 222.1099853515625, 179.89100646972656, 234.50299072265625)"
relevant,mcguire,"(182.19500732421875, 222.1099853515625, 216.13699340820312, 234.50299072265625)"
irrelevant,kevin,"(325.989990234375, 161.47276306152344, 361.280029296875, 179.3186798095703)"
irrelevant,mcguire,"(364.8829040527344, 161.47276306152344, 414.7788391113281, 179.3186798095703)"
relevant,524,"(325.989990234375, 176.67198181152344, 344.3716125488281, 191.8409423828125)"
relevant,castro,"(347.44073486328125, 176.67198181152344, 379.8872985839844, 191.8409423828125)"
relevant,vista,"(382.9564208984375, 176.67198181152344, 407.4762268066406, 191.8409423828125)"
relevant,apt,"(410.44598388671875, 176.67198181152344, 429.95367431640625, 191.8409423828125)"
relevant,339,"(433.1111145019531, 176.67198181152344, 454.4403991699219, 191.8409423828125)"
relevant,new,"(457.5867919921875, 176.67198181152344, 479.6116027832031, 191.8409423828125)"
relevant,lauren,"(482.65863037109375, 176.67198181152344, 519.9185791015625, 191.8409423828125)"
relevant,mo,"(522.9656372070312, 176.67198181152344, 540.673828125, 191.8409423828125)"
relevant,97275,"(325.989990234375, 189.39195251464844, 356.60833740234375, 204.5609130859375)"
irrelevant,date,"(72.14399719238281, 276.0727844238281, 93.15959930419922, 289.7876892089844)"
irrelevant,amount,"(516.239990234375, 276.0727844238281, 553.3906860351562, 289.7876892089844)"
relevant,03031998,"(42.720001220703125, 297.7429504394531, 91.82279968261719, 311.427978515625)"
relevant,incubate,"(217.97000122070312, 297.7429504394531, 255.66860961914062, 311.427978515625)"
relevant,holistic,"(258.49725341796875, 297.7429504394531, 288.89520263671875, 311.427978515625)"
relevant,content,"(291.7138977050781, 297.7429504394531, 324.56195068359375, 311.427978515625)"
relevant,42189,"(518.280029296875, 298.53497314453125, 550.2991943359375, 310.9009704589844)"
relevant,10042000,"(42.720001220703125, 312.3829650878906, 91.82279968261719, 326.0679931640625)"
relevant,exploit,"(217.97000122070312, 312.3829650878906, 246.75440979003906, 326.0679931640625)"
relevant,b2c,"(249.61293029785156, 312.3829650878906, 268.9453125, 326.0679931640625)"
relevant,eyeballs,"(271.8038330078125, 312.3829650878906, 308.3171691894531, 326.0679931640625)"
relevant,24834,"(518.280029296875, 313.17498779296875, 550.2991943359375, 325.5409851074219)"
relevant,22031994,"(42.720001220703125, 327.0229797363281, 91.82279968261719, 340.7080078125)"
relevant,visualize,"(217.97000122070312, 327.0229797363281, 256.2263488769531, 340.7080078125)"
relevant,virtual,"(258.9952392578125, 327.0229797363281, 285.63824462890625, 340.7080078125)"
relevant,ecommerce,"(288.43701171875, 327.0229797363281, 344.1025695800781, 340.7080078125)"
relevant,29575,"(518.280029296875, 327.81500244140625, 550.2991943359375, 340.1809997558594)"
irrelevant,total,"(351.7900085449219, 369.1819763183594, 376.3319396972656, 384.3509521484375)"
irrelevant,amount,"(378.6700134277344, 369.1819763183594, 415.3338623046875, 384.3509521484375)"
irrelevant,without,"(417.82000732421875, 369.1819763183594, 452.5518493652344, 384.3509521484375)"
irrelevant,gst,"(455.0199890136719, 369.1819763183594, 477.1220703125, 384.3509521484375)"
relevant,96598,"(514.2000122070312, 369.1819763183594, 553.3201293945312, 384.3509521484375)"
irrelevant,good,"(355.2699890136719, 385.0999755859375, 377.2929992675781, 397.2859802246094)"
irrelevant,and,"(379.75, 385.0999755859375, 394.7080078125, 397.2859802246094)"
irrelevant,services,"(397.05999755859375, 385.0999755859375, 430.09002685546875, 397.2859802246094)"
irrelevant,tax,"(432.4599914550781, 385.0999755859375, 444.5110168457031, 397.2859802246094)"
irrelevant,1000,"(446.8599853515625, 385.0999755859375, 476.9560241699219, 397.2859802246094)"
relevant,966,"(526.3200073242188, 383.1019592285156, 553.4506225585938, 398.27093505859375)"
irrelevant,total,"(332.7099914550781, 396.59716796875, 359.0514831542969, 411.79925537109375)"
irrelevant,amount,"(361.510009765625, 396.59716796875, 401.1878356933594, 411.79925537109375)"
irrelevant,including,"(403.6600036621094, 396.59716796875, 452.6556091308594, 411.79925537109375)"
irrelevant,gst,"(455.0199890136719, 396.59716796875, 477.1220703125, 411.79925537109375)"
relevant,106258,"(508.20001220703125, 396.59716796875, 553.3148803710938, 411.79925537109375)"
irrelevant,abn,"(156.3800048828125, 42.692962646484375, 176.7711639404297, 56.37800216674805)"
relevant,44336770097,"(179.4499969482422, 42.692962646484375, 240.49490356445312, 56.37800216674805)"
relevant,georgewalker,"(156.3800048828125, 54.812957763671875, 224.0453643798828, 68.49800109863281)"
relevant,pty,"(226.9437255859375, 54.812957763671875, 241.29608154296875, 68.49800109863281)"
relevant,ltd,"(244.10479736328125, 54.812957763671875, 258.0189208984375, 68.49800109863281)"
relevant,07906,"(156.3800048828125, 67.17300415039062, 184.0987091064453, 80.85804748535156)"
relevant,garza,"(186.86758422851562, 67.17300415039062, 214.0783233642578, 80.85804748535156)"
relevant,ways,"(216.9268798828125, 67.17300415039062, 241.81690979003906, 80.85804748535156)"
relevant,apt,"(244.63558959960938, 67.17300415039062, 262.394287109375, 80.85804748535156)"
relevant,819,"(265.1631774902344, 67.17300415039062, 284.7046813964844, 80.85804748535156)"
relevant,east,"(156.3800048828125, 79.19296264648438, 176.3000030517578, 92.87800598144531)"
relevant,amandashire,"(179.1585235595703, 79.19296264648438, 240.70138549804688, 92.87800598144531)"
relevant,mn,"(243.53997802734375, 79.19296264648438, 259.02777099609375, 92.87800598144531)"
relevant,95079,"(261.7966613769531, 79.19296264648438, 289.63482666015625, 92.87800598144531)"
irrelevant,wwwflexicarcomau,"(156.3800048828125, 103.24275970458984, 246.1395263671875, 116.72860717773438)"
irrelevant,1300,"(156.3800048828125, 115.24275970458984, 178.49122619628906, 128.72860717773438)"
irrelevant,36,"(181.32981872558594, 115.24275970458984, 192.4053497314453, 128.72860717773438)"
irrelevant,37,"(195.23397827148438, 115.24275970458984, 206.30950927734375, 128.72860717773438)"
irrelevant,80,"(209.1381378173828, 115.24275970458984, 220.2136688232422, 128.72860717773438)"
irrelevant,tax,"(325.989990234375, 38.24280548095703, 353.34539794921875, 60.2197265625)"
irrelevant,invoice,"(356.7099914550781, 38.24280548095703, 411.1973876953125, 60.2197265625)"
irrelevant,invoice,"(42.47999954223633, 164.50994873046875, 73.4939956665039, 176.9029541015625)"
irrelevant,number,"(75.74400329589844, 164.50994873046875, 108.73800659179688, 176.9029541015625)"
irrelevant,dbe9d2471,"(155.77999877929688, 164.50994873046875, 204.49400329589844, 176.9029541015625)"
irrelevant,invoice,"(42.47999954223633, 178.90997314453125, 73.4939956665039, 191.302978515625)"
irrelevant,creation,"(76.02299499511719, 178.90997314453125, 111.03298950195312, 191.302978515625)"
irrelevant,date,"(113.5619888305664, 178.90997314453125, 131.99398803710938, 191.302978515625)"
relevant,10031999,"(155.77999877929688, 178.90997314453125, 200.051025390625, 191.302978515625)"
irrelevant,invoice,"(42.47999954223633, 193.30999755859375, 73.4939956665039, 205.7030029296875)"
irrelevant,period,"(76.02299499511719, 193.30999755859375, 103.48199462890625, 205.7030029296875)"
relevant,05031997,"(155.77999877929688, 193.30999755859375, 200.051025390625, 205.7030029296875)"
irrelevant,customer,"(42.47999954223633, 207.7099609375, 84.59100341796875, 220.10296630859375)"
irrelevant,reference,"(87.09300231933594, 207.7099609375, 127.58399200439453, 220.10296630859375)"
relevant,6795483,"(155.77999877929688, 207.7099609375, 190.30398559570312, 220.10296630859375)"
irrelevant,customer,"(42.47999954223633, 222.1099853515625, 84.59100341796875, 234.50299072265625)"
irrelevant,name,"(87.09300231933594, 222.1099853515625, 110.55599975585938, 234.50299072265625)"
relevant,laurie,"(155.77999877929688, 222.1099853515625, 182.26699829101562, 234.50299072265625)"
irrelevant,cole,"(184.61000061035156, 222.1099853515625, 203.77999877929688, 234.50299072265625)"
irrelevant,laurie,"(325.989990234375, 161.47276306152344, 364.8901672363281, 179.3186798095703)"
relevant,cole,"(368.4959411621094, 161.47276306152344, 396.6623229980469, 179.3186798095703)"
relevant,1943,"(325.989990234375, 176.67198181152344, 350.5098571777344, 191.8409423828125)"
relevant,monica,"(353.59002685546875, 176.67198181152344, 389.1167297363281, 191.8409423828125)"
relevant,course,"(392.08648681640625, 176.67198181152344, 430.538818359375, 191.8409423828125)"
relevant,brooksstad,"(433.6962585449219, 176.67198181152344, 491.7225036621094, 191.8409423828125)"
relevant,co,"(494.87994384765625, 176.67198181152344, 511.27435302734375, 191.8409423828125)"
relevant,74316,"(514.4318237304688, 176.67198181152344, 545.0567626953125, 191.8409423828125)"
irrelevant,date,"(72.14399719238281, 276.0727844238281, 93.15959930419922, 289.7876892089844)"
irrelevant,amount,"(516.239990234375, 276.0727844238281, 553.3906860351562, 289.7876892089844)"
relevant,09092010,"(42.720001220703125, 297.7429504394531, 91.82279968261719, 311.427978515625)"
relevant,scale,"(217.97000122070312, 297.7429504394531, 241.2465362548828, 311.427978515625)"
relevant,turnkey,"(244.01541137695312, 297.7429504394531, 280.07757568359375, 311.427978515625)"
relevant,eyeballs,"(282.8763427734375, 297.7429504394531, 319.4892883300781, 311.427978515625)"
